metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,canonical,gpt-oss-120b,12.454545454545455,7.424236219353954,17.484854689736956,11,t_mean_95,0.9333333333333333
plan_length,Plan Length,canonical,nemotron-3-super,10.166666666666666,9.799833333333332,10.5335,12,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,10.066666666666666,9.923666666666666,10.209666666666667,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_1,gpt-oss-120b,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_1,nemotron-3-super,10.0,10.0,10.0,14,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_2,gpt-oss-120b,10.133333333333333,9.847333333333333,10.419333333333332,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_2,nemotron-3-super,10.0,10.0,10.0,13,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_3,gpt-oss-120b,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,disp_3,nemotron-3-super,10.25,9.69975,10.80025,12,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_back,deepseek/deepseek-v4-flash,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_back,gpt-oss-120b,11.733333333333333,8.16569519905698,15.300971467609685,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_back,nemotron-3-super,10.090909090909092,9.888363636363637,10.293454545454546,11,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_front,gpt-oss-120b,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_front,nemotron-3-super,10.0,10.0,10.0,14,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,10.0,10.0,10.0,15,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_scatter,gpt-oss-120b,10.0,10.0,10.0,13,t_mean_95,0.9333333333333333
plan_length,Plan Length,plan_scatter,nemotron-3-super,10.142857142857142,9.834285714285715,10.45142857142857,14,t_mean_95,0.9333333333333333
