metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,53.86666666666667,50.45986932270017,57.27346401063316,15,t_mean_95,1.0
plan_length,Plan Length,canonical,gpt-oss-120b,34.8,20.884318650221562,48.715681349778436,15,t_mean_95,1.0
plan_length,Plan Length,canonical,nemotron-3-super,187.93333333333334,36.64141868391886,339.2252479827478,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,54.53333333333333,52.420580491321616,56.64608617534505,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,gpt-oss-120b,24.133333333333333,11.386723240561889,36.879943426104774,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,nemotron-3-super,385.2,226.52119010763553,543.8788098923644,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,55.93333333333333,54.49112827559313,57.37553839107353,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,gpt-oss-120b,29.666666666666668,17.001446630227168,42.331886703106164,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,nemotron-3-super,235.53333333333333,105.27759000396719,365.7890766626995,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,53.6,51.52984876328875,55.670151236711256,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,gpt-oss-120b,32.06666666666667,20.67118543192153,43.46214790141181,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,nemotron-3-super,181.4,45.46630089688156,317.3336991031184,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,53.266666666666666,51.5094532476421,55.02388008569123,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,gpt-oss-120b,26.466666666666665,13.76655059858063,39.1667827347527,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,nemotron-3-super,319.1333333333333,165.15880369473183,473.1078629719348,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,55.4,53.30878869688266,57.49121130311734,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,gpt-oss-120b,14.466666666666667,7.128542957473113,21.80479037586022,15,t_mean_95,1.0
