metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,42.93333333333333,37.829500977712144,48.037165688954516,15,t_mean_95,1.0
plan_length,Plan Length,canonical,gpt-oss-120b,14.6,3.1904279659577064,26.009572034042293,15,t_mean_95,1.0
plan_length,Plan Length,canonical,nemotron-3-super,35.86666666666667,-8.8639331776074,80.59726651094073,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,48.06666666666667,46.23617091024282,49.89716242309052,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,gpt-oss-120b,24.533333333333335,14.058714063061846,35.00795260360482,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,nemotron-3-super,100.8,1.8040808222018683,199.7959191777981,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,44.4,41.346355619919045,47.45364438008095,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,gpt-oss-120b,20.066666666666666,9.375495255504225,30.757838077829106,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,nemotron-3-super,124.46666666666667,28.552172050740282,220.38116128259304,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,44.93333333333333,42.47010162913426,47.3965650375324,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,gpt-oss-120b,13.8,3.218552137956598,24.3814478620434,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,nemotron-3-super,97.8,13.104842791506513,182.49515720849348,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,46.86666666666667,43.4663065596864,50.26702677364693,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,gpt-oss-120b,18.2,7.224209354870407,29.17579064512959,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,nemotron-3-super,91.8,9.396789519894483,174.2032104801055,15,t_mean_95,1.0
