metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,11.295454545454545,10.093679869009016,12.497229221900074,88,t_mean_95,0.7115646258503401
plan_length,Plan Length,canonical,gpt-oss-120b,10.923076923076923,9.657866183262076,12.18828766289177,78,t_mean_95,0.7115646258503401
plan_length,Plan Length,canonical,nemotron-3-super,9.46,7.91360143754356,11.006398562456441,50,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,11.45,10.588066537991885,12.311933462008113,100,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_1,gpt-oss-120b,10.512195121951219,9.692941782468512,11.331448461433926,82,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_1,nemotron-3-super,9.551724137931034,8.655355332657859,10.448092943204209,58,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,11.8,10.801415142728613,12.798584857271388,100,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_2,gpt-oss-120b,9.971830985915492,8.930262882398951,11.013399089432033,71,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_2,nemotron-3-super,8.736842105263158,8.053382873727472,9.420301336798843,57,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,11.481927710843374,10.0087423906284,12.955113031058348,83,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_3,gpt-oss-120b,9.578125,8.764300149128005,10.391949850871995,64,t_mean_95,0.7115646258503401
plan_length,Plan Length,disp_3,nemotron-3-super,8.673913043478262,7.899280818141256,9.448545268815266,46,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_back,deepseek/deepseek-v4-flash,11.741935483870968,10.39897007911908,13.084900888622856,93,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_back,gpt-oss-120b,10.986842105263158,9.589353921939232,12.384330288587083,76,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_back,nemotron-3-super,9.963636363636363,8.992395102263535,10.934877625009191,55,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,11.219780219780219,10.235011131829474,12.204549307730964,91,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_front,gpt-oss-120b,9.871794871794872,9.13337310944435,10.610216634145395,78,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_front,nemotron-3-super,9.686567164179104,8.865971848816814,10.507162479541394,67,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,11.595744680851064,10.454869530032065,12.736619831670064,94,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_scatter,gpt-oss-120b,10.106666666666667,9.34301179123617,10.870321542097164,75,t_mean_95,0.7115646258503401
plan_length,Plan Length,plan_scatter,nemotron-3-super,9.206349206349206,8.487701773716516,9.924996638981895,63,t_mean_95,0.7115646258503401
executability,Executability,canonical,deepseek/deepseek-v4-flash,0.8380952380952381,0.7559378330310743,0.8963871244740037,105,wilson_score_95,1.0
executability,Executability,canonical,gpt-oss-120b,0.7904761904761904,0.7030837307062462,0.8573644722206518,105,wilson_score_95,1.0
executability,Executability,canonical,nemotron-3-super,0.49523809523809526,0.4014766825557199,0.5893356419864622,105,wilson_score_95,1.0
executability,Executability,disp_1,deepseek/deepseek-v4-flash,0.9523809523809523,0.893338334167072,0.9794908343256379,105,wilson_score_95,1.0
executability,Executability,disp_1,gpt-oss-120b,0.8476190476190476,0.7667269516059707,0.9039733568147432,105,wilson_score_95,1.0
executability,Executability,disp_1,nemotron-3-super,0.5714285714285714,0.4759032494751174,0.6619118823921526,105,wilson_score_95,1.0
executability,Executability,disp_2,deepseek/deepseek-v4-flash,0.9523809523809523,0.893338334167072,0.9794908343256379,105,wilson_score_95,1.0
executability,Executability,disp_2,gpt-oss-120b,0.7523809523809524,0.6618966438611229,0.825050155403231,105,wilson_score_95,1.0
executability,Executability,disp_2,nemotron-3-super,0.5619047619047619,0.4664834225577479,0.6529563583938862,105,wilson_score_95,1.0
executability,Executability,disp_3,deepseek/deepseek-v4-flash,0.819047619047619,0.7345909190245711,0.8809833366492349,105,wilson_score_95,1.0
executability,Executability,disp_3,gpt-oss-120b,0.7238095238095238,0.6315420694448662,0.8002786770725797,105,wilson_score_95,1.0
executability,Executability,disp_3,nemotron-3-super,0.44761904761904764,0.3560327891916607,0.5429027807723413,105,wilson_score_95,1.0
executability,Executability,plan_back,deepseek/deepseek-v4-flash,0.8857142857142857,0.8107987321190485,0.9334029799642095,105,wilson_score_95,1.0
executability,Executability,plan_back,gpt-oss-120b,0.7904761904761904,0.7030837307062462,0.8573644722206518,105,wilson_score_95,1.0
executability,Executability,plan_back,nemotron-3-super,0.5428571428571428,0.4477444255355315,0.6349446535848303,105,wilson_score_95,1.0
executability,Executability,plan_front,deepseek/deepseek-v4-flash,0.8761904761904762,0.7996280033768919,0.9261983577907302,105,wilson_score_95,1.0
executability,Executability,plan_front,gpt-oss-120b,0.819047619047619,0.7345909190245711,0.8809833366492349,105,wilson_score_95,1.0
executability,Executability,plan_front,nemotron-3-super,0.638095238095238,0.5428099778622195,0.7236326104145023,105,wilson_score_95,1.0
executability,Executability,plan_scatter,deepseek/deepseek-v4-flash,0.8952380952380953,0.8220879355623253,0.9404891274365689,105,wilson_score_95,1.0
executability,Executability,plan_scatter,gpt-oss-120b,0.8285714285714286,0.7452274603731152,0.888722146216327,105,wilson_score_95,1.0
executability,Executability,plan_scatter,nemotron-3-super,0.6095238095238096,0.5139244529196771,0.697392082610137,105,wilson_score_95,1.0
reachability,Reachability,canonical,deepseek/deepseek-v4-flash,0.8380952380952381,0.7559378330310743,0.8963871244740037,105,wilson_score_95,1.0
reachability,Reachability,canonical,gpt-oss-120b,0.7428571428571429,0.65173054142379,0.816840906924928,105,wilson_score_95,1.0
reachability,Reachability,canonical,nemotron-3-super,0.47619047619047616,0.3832000199522678,0.5708616027586422,105,wilson_score_95,1.0
reachability,Reachability,disp_1,deepseek/deepseek-v4-flash,0.9523809523809523,0.893338334167072,0.9794908343256379,105,wilson_score_95,1.0
reachability,Reachability,disp_1,gpt-oss-120b,0.780952380952381,0.6927042216253283,0.8493686303859338,105,wilson_score_95,1.0
reachability,Reachability,disp_1,nemotron-3-super,0.5523809523809524,0.4570972192276588,0.6439672108083394,105,wilson_score_95,1.0
reachability,Reachability,disp_2,deepseek/deepseek-v4-flash,0.9523809523809523,0.893338334167072,0.9794908343256379,105,wilson_score_95,1.0
reachability,Reachability,disp_2,gpt-oss-120b,0.6761904761904762,0.5818439542505351,0.758100037688731,105,wilson_score_95,1.0
