metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,23.2,17.439794869724068,28.96020513027593,15,t_mean_95,1.0
plan_length,Plan Length,canonical,gpt-oss-120b,26.333333333333332,19.781364654269872,32.88530201239679,15,t_mean_95,1.0
plan_length,Plan Length,canonical,nemotron-3-super,168.46666666666667,26.6275027031931,310.30583063014024,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,15.0,15.0,15.0,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,gpt-oss-120b,15.466666666666667,15.180666666666667,15.752666666666666,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,nemotron-3-super,60.733333333333334,-29.139830433324903,150.60649709999157,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,16.133333333333333,13.702333333333332,18.564333333333334,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,gpt-oss-120b,18.066666666666666,12.066993127929033,24.066340205404302,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,nemotron-3-super,183.73333333333332,28.50565476637894,338.9610119002877,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,20.733333333333334,15.276801101228404,26.189865565438264,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,gpt-oss-120b,17.2,12.316716751435127,22.08328324856487,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,nemotron-3-super,52.13333333333333,-27.356863157446945,131.6235298241136,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,17.533333333333335,13.830686461547847,21.23598020511882,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,gpt-oss-120b,16.333333333333332,13.316745028642087,19.349921638024576,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,nemotron-3-super,16.466666666666665,13.58986246259378,19.34347087073955,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,19.066666666666666,14.397765939514716,23.735567393818616,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,gpt-oss-120b,16.466666666666665,13.612801818530269,19.32053151480306,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,nemotron-3-super,19.0,12.259035730274615,25.740964269725385,15,t_mean_95,1.0
executability,Executability,canonical,deepseek/deepseek-v4-flash,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
executability,Executability,canonical,gpt-oss-120b,0.4,0.1982449614134158,0.6425316987937539,15,wilson_score_95,1.0
executability,Executability,canonical,nemotron-3-super,0.3333333333333333,0.1517632443971473,0.5828645226148023,15,wilson_score_95,1.0
executability,Executability,disp_1,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
executability,Executability,disp_1,gpt-oss-120b,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,wilson_score_95,1.0
executability,Executability,disp_1,nemotron-3-super,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
executability,Executability,disp_2,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
executability,Executability,disp_2,gpt-oss-120b,0.6666666666666666,0.41713547738519774,0.8482367556028526,15,wilson_score_95,1.0
executability,Executability,disp_2,nemotron-3-super,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
executability,Executability,disp_3,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
executability,Executability,disp_3,gpt-oss-120b,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
executability,Executability,disp_3,nemotron-3-super,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
executability,Executability,plan_front,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
executability,Executability,plan_front,gpt-oss-120b,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,wilson_score_95,1.0
executability,Executability,plan_front,nemotron-3-super,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,wilson_score_95,1.0
executability,Executability,plan_scatter,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
executability,Executability,plan_scatter,gpt-oss-120b,0.8,0.5481455128483065,0.9295245065301844,15,wilson_score_95,1.0
executability,Executability,plan_scatter,nemotron-3-super,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
reachability,Reachability,canonical,deepseek/deepseek-v4-flash,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
reachability,Reachability,canonical,gpt-oss-120b,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
reachability,Reachability,canonical,nemotron-3-super,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
reachability,Reachability,disp_1,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
reachability,Reachability,disp_1,gpt-oss-120b,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,wilson_score_95,1.0
reachability,Reachability,disp_1,nemotron-3-super,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
reachability,Reachability,disp_2,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
reachability,Reachability,disp_2,gpt-oss-120b,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
reachability,Reachability,disp_2,nemotron-3-super,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
reachability,Reachability,disp_3,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
reachability,Reachability,disp_3,gpt-oss-120b,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
reachability,Reachability,disp_3,nemotron-3-super,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
reachability,Reachability,plan_front,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
reachability,Reachability,plan_front,gpt-oss-120b,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,wilson_score_95,1.0
reachability,Reachability,plan_front,nemotron-3-super,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,deepseek/deepseek-v4-flash,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,gpt-oss-120b,0.8,0.5481455128483065,0.9295245065301844,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,nemotron-3-super,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
conditional_reachability,Conditional Reachability,canonical,deepseek/deepseek-v4-flash,1.0,0.7411670330319684,1.0,11,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,canonical,gpt-oss-120b,0.6666666666666666,0.299993315138392,0.9032285888942195,6,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,canonical,nemotron-3-super,0.8,0.37553462976252533,0.9637758913675698,5,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_1,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_1,gpt-oss-120b,1.0,0.7719046276458016,0.9999999999999999,13,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_1,nemotron-3-super,1.0,0.7008549515804559,1.0,9,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_2,deepseek/deepseek-v4-flash,1.0,0.7846891972623643,1.0,14,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_2,gpt-oss-120b,0.9,0.5958499732047615,0.9821237869049271,10,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_2,nemotron-3-super,1.0,0.5101091635454027,1.0,4,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_3,deepseek/deepseek-v4-flash,1.0,0.7846891972623643,1.0,14,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_3,gpt-oss-120b,0.8181818181818182,0.523019438039156,0.9486323102539149,11,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,disp_3,nemotron-3-super,1.0,0.5101091635454027,1.0,4,wilson_score_95,0.7074074074074074
conditional_reachability,Conditional Reachability,plan_front,deepseek/deepseek-v4-flash,1.0,0.7846891972623643,1.0,14,wilson_score_95,0.7074074074074074
