metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,cohere/north-mini-code:free,18.533333333333335,-7.072566954909384,44.139233621576054,15,t_mean_95,1.0
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,28.8,26.14224364225333,31.45775635774667,15,t_mean_95,1.0
plan_length,Plan Length,canonical,gpt-oss-120b,7.866666666666666,1.836395978593985,13.896937354739347,15,t_mean_95,1.0
plan_length,Plan Length,canonical,nemotron-3-super,4.0,-4.456558211572501,12.456558211572501,8,t_mean_95,1.0
plan_length,Plan Length,disp_1,cohere/north-mini-code:free,18.466666666666665,0.9030130360252677,36.030320297308066,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,31.066666666666666,28.731277956286437,33.40205537704689,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,gpt-oss-120b,5.133333333333334,1.1955440333036114,9.071122633363057,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,nemotron-3-super,10.125,-6.37220699947364,26.62220699947364,8,t_mean_95,1.0
plan_length,Plan Length,disp_2,cohere/north-mini-code:free,11.0,-0.5511785113035099,22.55117851130351,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,30.333333333333332,28.201995892730768,32.46467077393589,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,gpt-oss-120b,4.0,0.14013508748594372,7.859864912514056,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,nemotron-3-super,0.25,-0.1370639828060915,0.6370639828060916,8,t_mean_95,1.0
plan_length,Plan Length,disp_3,cohere/north-mini-code:free,8.0,-4.810278100025775,20.810278100025776,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,29.4,26.778766702485257,32.02123329751474,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,gpt-oss-120b,5.6,0.42229404079374167,10.777705959206259,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,nemotron-3-super,2.5,-0.8743455714722352,5.874345571472235,8,t_mean_95,1.0
plan_length,Plan Length,plan_front,cohere/north-mini-code:free,9.066666666666666,0.29357629244358563,17.839757040889747,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,27.0,24.7551797717539,29.2448202282461,15,t_mean_95,1.0
