metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,18.8,16.76830693403612,20.831693065963883,15,t_mean_95,1.0
plan_length,Plan Length,canonical,gpt-oss-120b,15.6,12.824494563404453,18.375505436595546,15,t_mean_95,1.0
plan_length,Plan Length,canonical,nemotron-3-super,24.466666666666665,-8.86942582223448,57.80275915556781,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,18.533333333333335,16.65090947792017,20.4157571887465,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,gpt-oss-120b,14.333333333333334,10.934262136667986,17.732404529998682,15,t_mean_95,1.0
plan_length,Plan Length,disp_1,nemotron-3-super,70.53333333333333,-12.739951344287022,153.80661801095368,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,18.933333333333334,17.020887330360775,20.845779336305892,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,gpt-oss-120b,14.8,10.57587723392689,19.024122766073113,15,t_mean_95,1.0
plan_length,Plan Length,disp_2,nemotron-3-super,16.8,6.1896037370349415,27.410396262965058,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,18.333333333333332,16.903333333333332,19.763333333333332,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,gpt-oss-120b,11.6,7.6238211451552775,15.576178854844722,15,t_mean_95,1.0
plan_length,Plan Length,disp_3,nemotron-3-super,140.13333333333333,1.0108682315389217,279.25579843512776,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,18.4,16.541785880398677,20.25821411960132,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,gpt-oss-120b,15.0,10.761379098945373,19.238620901054627,15,t_mean_95,1.0
plan_length,Plan Length,plan_front,nemotron-3-super,69.33333333333333,-20.23609860556614,158.90276527223278,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,18.866666666666667,16.9842428112535,20.749090522079833,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,gpt-oss-120b,8.866666666666667,3.895928836984984,13.83740449634835,15,t_mean_95,1.0
plan_length,Plan Length,plan_scatter,nemotron-3-super,79.93333333333334,-17.810024682149518,177.67669134881618,15,t_mean_95,1.0
executability,Executability,canonical,deepseek/deepseek-v4-flash,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
