metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,canonical,gpt-oss-120b,9.266666666666667,8.876914364373459,9.656418968959876,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,canonical,nemotron-3-super,9.0,9.0,9.0,9,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_1,gpt-oss-120b,9.0,9.0,9.0,11,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_1,nemotron-3-super,9.0,9.0,9.0,5,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_2,gpt-oss-120b,9.181818181818182,8.776727272727273,9.58690909090909,11,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_2,nemotron-3-super,9.0,9.0,9.0,9,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_3,gpt-oss-120b,9.0,9.0,9.0,6,t_mean_95,0.7682539682539683
plan_length,Plan Length,disp_3,nemotron-3-super,9.0,9.0,9.0,4,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_back,deepseek/deepseek-v4-flash,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_back,gpt-oss-120b,9.0,9.0,9.0,13,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_back,nemotron-3-super,9.0,9.0,9.0,2,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_front,gpt-oss-120b,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_front,nemotron-3-super,9.0,9.0,9.0,10,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,9.0,9.0,9.0,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_scatter,gpt-oss-120b,9.133333333333333,8.847333333333333,9.419333333333332,15,t_mean_95,0.7682539682539683
plan_length,Plan Length,plan_scatter,nemotron-3-super,9.0,9.0,9.0,12,t_mean_95,0.7682539682539683
executability,Executability,canonical,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
executability,Executability,canonical,gpt-oss-120b,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
executability,Executability,canonical,nemotron-3-super,0.6666666666666666,0.41713547738519774,0.8482367556028526,15,wilson_score_95,1.0
executability,Executability,disp_1,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
executability,Executability,disp_1,gpt-oss-120b,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
executability,Executability,disp_1,nemotron-3-super,0.4,0.1982449614134158,0.6425316987937539,15,wilson_score_95,1.0
executability,Executability,disp_2,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
executability,Executability,disp_2,gpt-oss-120b,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
executability,Executability,disp_2,nemotron-3-super,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
executability,Executability,disp_3,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
executability,Executability,disp_3,gpt-oss-120b,0.4,0.1982449614134158,0.6425316987937539,15,wilson_score_95,1.0
executability,Executability,disp_3,nemotron-3-super,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
executability,Executability,plan_back,deepseek/deepseek-v4-flash,1.0,0.7961166989641515,1.0,15,wilson_score_95,1.0
executability,Executability,plan_back,gpt-oss-120b,0.8666666666666667,0.6211801716767764,0.9626387408969346,15,wilson_score_95,1.0
executability,Executability,plan_back,nemotron-3-super,0.13333333333333333,0.03736125910306537,0.37881982832322364,15,wilson_score_95,1.0
