metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,16.88888888888889,15.330349956125811,18.447427821651967,9,t_mean_95,0.30793650793650795
plan_length,Plan Length,canonical,gpt-oss-120b,17.0,15.040276833609173,18.959723166390827,9,t_mean_95,0.30793650793650795
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,18.363636363636363,16.794726019027248,19.93254670824548,11,t_mean_95,0.30793650793650795
plan_length,Plan Length,disp_1,gpt-oss-120b,16.125,14.548773312877735,17.701226687122265,8,t_mean_95,0.30793650793650795
plan_length,Plan Length,disp_1,nemotron-3-super,14.0,14.0,14.0,1,single_observation,0.30793650793650795
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,18.833333333333332,16.382503288926813,21.28416337773985,12,t_mean_95,0.30793650793650795
plan_length,Plan Length,disp_2,gpt-oss-120b,16.0,16.0,16.0,1,single_observation,0.30793650793650795
plan_length,Plan Length,disp_2,nemotron-3-super,16.0,16.0,16.0,1,single_observation,0.30793650793650795
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,17.4,14.410156499078923,20.389843500921074,5,t_mean_95,0.30793650793650795
plan_length,Plan Length,disp_3,gpt-oss-120b,16.5,10.147,22.853,2,t_mean_95,0.30793650793650795
plan_length,Plan Length,plan_back,deepseek/deepseek-v4-flash,15.428571428571429,14.030285714285714,16.826857142857143,7,t_mean_95,0.30793650793650795
plan_length,Plan Length,plan_back,gpt-oss-120b,16.833333333333332,14.9074653601846,18.759201306482062,6,t_mean_95,0.30793650793650795
plan_length,Plan Length,plan_back,nemotron-3-super,17.0,4.2940000000000005,29.706,2,t_mean_95,0.30793650793650795
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,18.25,16.366995715902757,20.133004284097243,8,t_mean_95,0.30793650793650795
plan_length,Plan Length,plan_front,gpt-oss-120b,17.0,4.2940000000000005,29.706,2,t_mean_95,0.30793650793650795
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,18.0,16.41030848046776,19.58969151953224,11,t_mean_95,0.30793650793650795
plan_length,Plan Length,plan_scatter,gpt-oss-120b,16.0,16.0,16.0,2,t_mean_95,0.30793650793650795
executability,Executability,canonical,deepseek/deepseek-v4-flash,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
executability,Executability,canonical,gpt-oss-120b,0.6666666666666666,0.41713547738519774,0.8482367556028526,15,wilson_score_95,1.0
executability,Executability,canonical,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
executability,Executability,disp_1,deepseek/deepseek-v4-flash,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
executability,Executability,disp_1,gpt-oss-120b,0.6666666666666666,0.41713547738519774,0.8482367556028526,15,wilson_score_95,1.0
executability,Executability,disp_1,nemotron-3-super,0.13333333333333333,0.03736125910306537,0.37881982832322364,15,wilson_score_95,1.0
executability,Executability,disp_2,deepseek/deepseek-v4-flash,0.8,0.5481455128483065,0.9295245065301844,15,wilson_score_95,1.0
executability,Executability,disp_2,gpt-oss-120b,0.26666666666666666,0.10897453325692374,0.5195043405598057,15,wilson_score_95,1.0
executability,Executability,disp_2,nemotron-3-super,0.06666666666666667,0.011866895493268553,0.2981652987378003,15,wilson_score_95,1.0
executability,Executability,disp_3,deepseek/deepseek-v4-flash,0.4,0.1982449614134158,0.6425316987937539,15,wilson_score_95,1.0
executability,Executability,disp_3,gpt-oss-120b,0.4,0.1982449614134158,0.6425316987937539,15,wilson_score_95,1.0
executability,Executability,disp_3,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
executability,Executability,plan_back,deepseek/deepseek-v4-flash,0.4666666666666667,0.24809535365737387,0.698830199745016,15,wilson_score_95,1.0
executability,Executability,plan_back,gpt-oss-120b,0.4666666666666667,0.24809535365737387,0.698830199745016,15,wilson_score_95,1.0
executability,Executability,plan_back,nemotron-3-super,0.13333333333333333,0.03736125910306537,0.37881982832322364,15,wilson_score_95,1.0
executability,Executability,plan_front,deepseek/deepseek-v4-flash,0.5333333333333333,0.30116980025498397,0.7519046463426261,15,wilson_score_95,1.0
executability,Executability,plan_front,gpt-oss-120b,0.3333333333333333,0.1517632443971473,0.5828645226148023,15,wilson_score_95,1.0
executability,Executability,plan_front,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
executability,Executability,plan_scatter,deepseek/deepseek-v4-flash,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
executability,Executability,plan_scatter,gpt-oss-120b,0.6666666666666666,0.41713547738519774,0.8482367556028526,15,wilson_score_95,1.0
executability,Executability,plan_scatter,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
reachability,Reachability,canonical,deepseek/deepseek-v4-flash,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
reachability,Reachability,canonical,gpt-oss-120b,0.6,0.357468301206246,0.8017550385865841,15,wilson_score_95,1.0
reachability,Reachability,canonical,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
reachability,Reachability,disp_1,deepseek/deepseek-v4-flash,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
reachability,Reachability,disp_1,gpt-oss-120b,0.5333333333333333,0.30116980025498397,0.7519046463426261,15,wilson_score_95,1.0
reachability,Reachability,disp_1,nemotron-3-super,0.06666666666666667,0.011866895493268553,0.2981652987378003,15,wilson_score_95,1.0
reachability,Reachability,disp_2,deepseek/deepseek-v4-flash,0.8,0.5481455128483065,0.9295245065301844,15,wilson_score_95,1.0
reachability,Reachability,disp_2,gpt-oss-120b,0.06666666666666667,0.011866895493268553,0.2981652987378003,15,wilson_score_95,1.0
reachability,Reachability,disp_2,nemotron-3-super,0.06666666666666667,0.011866895493268553,0.2981652987378003,15,wilson_score_95,1.0
reachability,Reachability,disp_3,deepseek/deepseek-v4-flash,0.3333333333333333,0.1517632443971473,0.5828645226148023,15,wilson_score_95,1.0
reachability,Reachability,disp_3,gpt-oss-120b,0.13333333333333333,0.03736125910306537,0.37881982832322364,15,wilson_score_95,1.0
reachability,Reachability,disp_3,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
reachability,Reachability,plan_back,deepseek/deepseek-v4-flash,0.4666666666666667,0.24809535365737387,0.698830199745016,15,wilson_score_95,1.0
reachability,Reachability,plan_back,gpt-oss-120b,0.4,0.1982449614134158,0.6425316987937539,15,wilson_score_95,1.0
reachability,Reachability,plan_back,nemotron-3-super,0.13333333333333333,0.03736125910306537,0.37881982832322364,15,wilson_score_95,1.0
reachability,Reachability,plan_front,deepseek/deepseek-v4-flash,0.5333333333333333,0.30116980025498397,0.7519046463426261,15,wilson_score_95,1.0
reachability,Reachability,plan_front,gpt-oss-120b,0.13333333333333333,0.03736125910306537,0.37881982832322364,15,wilson_score_95,1.0
reachability,Reachability,plan_front,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,deepseek/deepseek-v4-flash,0.7333333333333333,0.4804956594401943,0.8910254667430761,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,gpt-oss-120b,0.13333333333333333,0.03736125910306537,0.37881982832322364,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
conditional_reachability,Conditional Reachability,canonical,deepseek/deepseek-v4-flash,1.0,0.7008549515804559,1.0,9,wilson_score_95,0.38412698412698415
conditional_reachability,Conditional Reachability,canonical,gpt-oss-120b,0.9,0.5958499732047615,0.9821237869049271,10,wilson_score_95,0.38412698412698415
conditional_reachability,Conditional Reachability,disp_1,deepseek/deepseek-v4-flash,1.0,0.7411670330319684,1.0,11,wilson_score_95,0.38412698412698415
conditional_reachability,Conditional Reachability,disp_1,gpt-oss-120b,0.8,0.49016247153664183,0.9433178485456247,10,wilson_score_95,0.38412698412698415
conditional_reachability,Conditional Reachability,disp_1,nemotron-3-super,0.5,0.09453120573423074,0.9054687942657693,2,wilson_score_95,0.38412698412698415
conditional_reachability,Conditional Reachability,disp_2,deepseek/deepseek-v4-flash,1.0,0.7575059933447592,1.0,12,wilson_score_95,0.38412698412698415
