metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
reachability,Reachability,plan_front,deepseek/deepseek-v4-flash,0.4,0.1982449614134158,0.6425316987937539,15,wilson_score_95,1.0
reachability,Reachability,plan_front,gpt-oss-120b,0.06666666666666667,0.011866895493268553,0.2981652987378003,15,wilson_score_95,1.0
reachability,Reachability,plan_front,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,deepseek/deepseek-v4-flash,0.4666666666666667,0.24809535365737387,0.698830199745016,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,gpt-oss-120b,0.2,0.07047549346981563,0.45185448715169363,15,wilson_score_95,1.0
reachability,Reachability,plan_scatter,nemotron-3-super,0.0,0.0,0.20388330103584862,15,wilson_score_95,1.0
conditional_reachability,Conditional Reachability,canonical,deepseek/deepseek-v4-flash,1.0,0.7224672001371107,0.9999999999999999,10,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,canonical,gpt-oss-120b,0.6666666666666666,0.2076596008020477,0.9385080552796037,3,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,canonical,nemotron-3-super,0.0,0.0,0.7934506856227626,1,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,disp_1,deepseek/deepseek-v4-flash,0.9166666666666666,0.646120088858883,0.9851349055950829,12,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,disp_1,gpt-oss-120b,0.25,0.071479212752109,0.5907245696898311,8,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,disp_1,nemotron-3-super,0.0,0.0,0.7934506856227626,1,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,disp_2,deepseek/deepseek-v4-flash,0.875,0.5291118177871464,0.9775825085499433,8,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,disp_2,gpt-oss-120b,0.2,0.03622410863243014,0.6244653702374747,5,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,disp_3,deepseek/deepseek-v4-flash,1.0,0.4385029682449546,1.0,3,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,disp_3,gpt-oss-120b,0.2,0.03622410863243014,0.6244653702374747,5,wilson_score_95,0.3111111111111111
