metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
plan_length,Plan Length,canonical,deepseek/deepseek-v4-flash,18.818181818181817,13.111573716476716,24.524789919886917,11,t_mean_95,0.6857142857142857
plan_length,Plan Length,canonical,gpt-oss-120b,21.0,2.9530753681779167,39.04692463182208,4,t_mean_95,0.6857142857142857
plan_length,Plan Length,canonical,nemotron-3-super,24.0,5.720801658715992,42.27919834128401,4,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_1,deepseek/deepseek-v4-flash,15.0,15.0,15.0,15,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_1,gpt-oss-120b,15.384615384615385,15.07859296081955,15.69063780841122,13,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_1,nemotron-3-super,15.444444444444445,14.886021057566401,16.00286783132249,9,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_2,deepseek/deepseek-v4-flash,16.214285714285715,13.591428571428573,18.837142857142858,14,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_2,gpt-oss-120b,17.77777777777778,12.511180016859573,23.044375538695984,9,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_2,nemotron-3-super,15.25,14.4545,16.0455,4,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_3,deepseek/deepseek-v4-flash,21.142857142857142,15.317598873136546,26.96811541257774,14,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_3,gpt-oss-120b,15.11111111111111,14.854888888888889,15.367333333333333,9,t_mean_95,0.6857142857142857
plan_length,Plan Length,disp_3,nemotron-3-super,15.0,15.0,15.0,4,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_back,deepseek/deepseek-v4-flash,21.692307692307693,15.4731971484592,27.911418236156187,13,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_back,gpt-oss-120b,22.333333333333332,11.192333333333332,33.474333333333334,6,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_back,nemotron-3-super,15.166666666666666,14.9193476837864,15.413985649546932,12,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_front,deepseek/deepseek-v4-flash,16.357142857142858,13.425714285714285,19.28857142857143,14,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_front,gpt-oss-120b,15.0,15.0,15.0,13,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_front,nemotron-3-super,15.23076923076923,14.727923076923076,15.733615384615383,13,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_scatter,deepseek/deepseek-v4-flash,18.0,13.59770689124581,22.40229310875419,14,t_mean_95,0.6857142857142857
plan_length,Plan Length,plan_scatter,gpt-oss-120b,15.25,14.962641309431131,15.537358690568869,12,t_mean_95,0.6857142857142857
